116.47602081298827,39.82013946676259
116.44718170166017,39.84887587825816
116.4166259765625,39.90710270565395
116.40220642089842,39.935802707704816
116.36169433593751,39.956596107293855
116.40941619873047,39.97580464281733
116.4616012573242,39.95343802330847
116.49627685546874,39.970279452701796
116.5481185913086,39.95817509460007
116.54708862304686,39.93343343839839
116.49044036865233,39.92527199411296
116.52889251708984,39.899728286187894
116.50039672851561,39.893143312406316
116.56562805175781,39.87127666240552
